cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,xpos_scaled,ypos_scaled,timestamp_diff,speed,acceleration,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1486533586959,0,0,load,/,{},{},0.0,0.0,1.0,0.0,0.0,20170208065831,"Wed, 08 Feb 2017 06:58:31 +0100","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1024x600,1024x532,1058x1806,5u4tovn0cdqphsjt74lmdg8gp0-native-top_left,5u4tovn0cdqphsjt74lmdg8gp0,1,5
0,1486533587194,274,124,mouseover,//*[@id='vs0p1c0'],{},"{""topRight"":471,""topLeft"":148,""bottomRight"":480,""bottomLeft"":174,""middle"":166,""inTarget"":true}",0.267578125,0.23308270676691728,235.0,1.2797974036135804,1.2797974036135804,20170208065831,"Wed, 08 Feb 2017 06:58:31 +0100","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1024x600,1024x532,1058x1806,5u4tovn0cdqphsjt74lmdg8gp0-native-top_left,5u4tovn0cdqphsjt74lmdg8gp0,1,5
0,1486533587488,273,124,mousemove,//*[@id='vs0p1c0'],{},"{""topRight"":472,""topLeft"":147,""bottomRight"":480,""bottomLeft"":173,""middle"":167,""inTarget"":true}",0.2666015625,0.23308270676691728,294.0,0.003401360544217687,-1.2763960430693628,20170208065831,"Wed, 08 Feb 2017 06:58:31 +0100","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1024x600,1024x532,1058x1806,5u4tovn0cdqphsjt74lmdg8gp0-native-top_left,5u4tovn0cdqphsjt74lmdg8gp0,1,5
0,1486533587639,293,121,mousemove,//*[@id='vs0p1c0'],{},"{""topRight"":451,""topLeft"":166,""bottomRight"":462,""bottomLeft"":192,""middle"":148,""inTarget"":true}",0.2861328125,0.2274436090225564,151.0,0.13393210871626943,0.13053074817205174,20170208065831,"Wed, 08 Feb 2017 06:58:31 +0100","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1024x600,1024x532,1058x1806,5u4tovn0cdqphsjt74lmdg8gp0-native-top_left,5u4tovn0cdqphsjt74lmdg8gp0,1,5
0,1486533587920,301,126,mousemove,//*[@id='vs0p1c0'],{},"{""topRight"":444,""topLeft"":175,""bottomRight"":453,""bottomLeft"":196,""middle"":139,""inTarget"":true}",0.2939453125,0.23684210526315788,281.0,0.033572886590948765,-0.10035922212532067,20170208065831,"Wed, 08 Feb 2017 06:58:31 +0100","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1024x600,1024x532,1058x1806,5u4tovn0cdqphsjt74lmdg8gp0-native-top_left,5u4tovn0cdqphsjt74lmdg8gp0,1,5
0,1486533588861,302,126,mousemove,//*[@id='vs0p1c0'],{},"{""topRight"":443,""topLeft"":176,""bottomRight"":452,""bottomLeft"":197,""middle"":138,""inTarget"":true}",0.294921875,0.23684210526315788,941.0,0.0010626992561105207,-0.03251018733483824,20170208065831,"Wed, 08 Feb 2017 06:58:31 +0100","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1024x600,1024x532,1058x1806,5u4tovn0cdqphsjt74lmdg8gp0-native-top_left,5u4tovn0cdqphsjt74lmdg8gp0,1,5
0,1486533588984,302,126,mousedown,//*[@id='vs0p1c0'],{},"{""topRight"":443,""topLeft"":176,""bottomRight"":452,""bottomLeft"":197,""middle"":138,""inTarget"":true}",0.294921875,0.23684210526315788,123.0,0.0,-0.0010626992561105207,20170208065831,"Wed, 08 Feb 2017 06:58:31 +0100","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1024x600,1024x532,1058x1806,5u4tovn0cdqphsjt74lmdg8gp0-native-top_left,5u4tovn0cdqphsjt74lmdg8gp0,1,5
0,1486533589112,302,126,mouseup,//*[@id='vs0p1c0'],{},"{""topRight"":443,""topLeft"":176,""bottomRight"":452,""bottomLeft"":197,""middle"":138,""inTarget"":true}",0.294921875,0.23684210526315788,128.0,0.0,0.0,20170208065831,"Wed, 08 Feb 2017 06:58:31 +0100","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1024x600,1024x532,1058x1806,5u4tovn0cdqphsjt74lmdg8gp0-native-top_left,5u4tovn0cdqphsjt74lmdg8gp0,1,5
0,1486533589114,302,126,click,//*[@id='vs0p1c0'],{},"{""topRight"":443,""topLeft"":176,""bottomRight"":452,""bottomLeft"":197,""middle"":138,""inTarget"":true}",0.294921875,0.23684210526315788,2.0,0.0,0.0,20170208065831,"Wed, 08 Feb 2017 06:58:31 +0100","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1024x600,1024x532,1058x1806,5u4tovn0cdqphsjt74lmdg8gp0-native-top_left,5u4tovn0cdqphsjt74lmdg8gp0,1,5
0,1486533589115,0,0,beforeunload,/,{},{},0.0,0.0,1.0,327.2308053958246,327.2308053958246,20170208065831,"Wed, 08 Feb 2017 06:58:31 +0100","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1024x600,1024x532,1058x1806,5u4tovn0cdqphsjt74lmdg8gp0-native-top_left,5u4tovn0cdqphsjt74lmdg8gp0,1,5
