cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,xpos_scaled,ypos_scaled,timestamp_diff,speed,acceleration,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1483128791135,0,0,load,/,{},{},0.0,0.0,1.0,0.0,0.0,20161230211126,"Fri, 30 Dec 2016 21:11:26 +0100","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x638,1349x1724,im1uo12amutgtaoh526evnvdr5-native-top_left,im1uo12amutgtaoh526evnvdr5,1,4
0,1483128791299,328,287,mousemove,//*[@id='rso']/div[1]/div/div[1]/div/div/div/span/em[1],{},"{""topRight"":482,""topLeft"":241,""bottomRight"":457,""bottomLeft"":187,""middle"":176,""inTarget"":false}",0.24011713030746706,0.4498432601880878,164.0,2.6575364531836625,2.6575364531836625,20161230211126,"Fri, 30 Dec 2016 21:11:26 +0100","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x638,1349x1724,im1uo12amutgtaoh526evnvdr5-native-top_left,im1uo12amutgtaoh526evnvdr5,1,4
0,1483128791459,356,230,mouseover,//*[@id='tads'],{},"{""topRight"":439,""topLeft"":231,""bottomRight"":426,""bottomLeft"":206,""middle"":122,""inTarget"":false}",0.26061493411420206,0.3605015673981191,160.0,0.3969119077326857,-2.260624545450977,20161230211126,"Fri, 30 Dec 2016 21:11:26 +0100","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x638,1349x1724,im1uo12amutgtaoh526evnvdr5-native-top_left,im1uo12amutgtaoh526evnvdr5,1,4
0,1483128791621,446,212,mousemove,//*[@id='tads']/ol/li,{},"{""topRight"":347,""topLeft"":309,""bottomRight"":337,""bottomLeft"":297,""middle"":39,""inTarget"":true}",0.32650073206442165,0.3322884012539185,162.0,0.5665577237325317,0.16964581599984596,20161230211126,"Fri, 30 Dec 2016 21:11:26 +0100","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x638,1349x1724,im1uo12amutgtaoh526evnvdr5-native-top_left,im1uo12amutgtaoh526evnvdr5,1,4
0,1483128791984,447,212,mousemove,//*[@id='tads']/ol/li,{},"{""topRight"":346,""topLeft"":309,""bottomRight"":336,""bottomLeft"":298,""middle"":39,""inTarget"":true}",0.32723279648609077,0.3322884012539185,363.0,0.0027548209366391185,-0.5638029027958925,20161230211126,"Fri, 30 Dec 2016 21:11:26 +0100","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x638,1349x1724,im1uo12amutgtaoh526evnvdr5-native-top_left,im1uo12amutgtaoh526evnvdr5,1,4
0,1483128792134,401,196,mousemove,//*[@id='tads']/ol/li/div[3]/font/font,{},"{""topRight"":388,""topLeft"":261,""bottomRight"":383,""bottomLeft"":253,""middle"":67,""inTarget"":true}",0.2935578330893119,0.3072100313479624,150.0,0.3246878843169579,0.3219330633803188,20161230211126,"Fri, 30 Dec 2016 21:11:26 +0100","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x638,1349x1724,im1uo12amutgtaoh526evnvdr5-native-top_left,im1uo12amutgtaoh526evnvdr5,1,4
0,1483128792296,386,178,mousemove,//*[@id='tads']/ol/li/div[2]/font/font,{},"{""topRight"":400,""topLeft"":242,""bottomRight"":400,""bottomLeft"":242,""middle"":80,""inTarget"":true}",0.28257686676427524,0.27899686520376177,162.0,0.14463425325753063,-0.18005363105942726,20161230211126,"Fri, 30 Dec 2016 21:11:26 +0100","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x638,1349x1724,im1uo12amutgtaoh526evnvdr5-native-top_left,im1uo12amutgtaoh526evnvdr5,1,4
0,1483128792458,381,162,mousemove,//*[@id='tads']/ol/li/div[1]/cite/font[2]/font,{},"{""topRight"":403,""topLeft"":234,""bottomRight"":407,""bottomLeft"":241,""middle"":86,""inTarget"":true}",0.27891654465592974,0.25391849529780564,162.0,0.10347564576691488,-0.04115860749061574,20161230211126,"Fri, 30 Dec 2016 21:11:26 +0100","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x638,1349x1724,im1uo12amutgtaoh526evnvdr5-native-top_left,im1uo12amutgtaoh526evnvdr5,1,4
0,1483128792629,381,156,mouseover,//*[@id='tads']/ol/li/div[1]/cite,{},"{""topRight"":402,""topLeft"":233,""bottomRight"":408,""bottomLeft"":243,""middle"":88,""inTarget"":true}",0.27891654465592974,0.2445141065830721,171.0,0.03508771929824561,-0.06838792646866927,20161230211126,"Fri, 30 Dec 2016 21:11:26 +0100","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x638,1349x1724,im1uo12amutgtaoh526evnvdr5-native-top_left,im1uo12amutgtaoh526evnvdr5,1,4
0,1483128792833,381,154,mousemove,//*[@id='vs0p1c0']/font/font,{},"{""topRight"":402,""topLeft"":233,""bottomRight"":408,""bottomLeft"":243,""middle"":88,""inTarget"":true}",0.27891654465592974,0.2413793103448276,204.0,0.00980392156862745,-0.02528379772961816,20161230211126,"Fri, 30 Dec 2016 21:11:26 +0100","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x638,1349x1724,im1uo12amutgtaoh526evnvdr5-native-top_left,im1uo12amutgtaoh526evnvdr5,1,4
0,1483128793029,380,150,mousedown,//*[@id='vs0p1c0']/font/font,{},"{""topRight"":403,""topLeft"":231,""bottomRight"":410,""bottomLeft"":244,""middle"":90,""inTarget"":true}",0.2781844802342606,0.23510971786833856,196.0,0.02103625319192684,0.01123233162329939,20161230211126,"Fri, 30 Dec 2016 21:11:26 +0100","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x638,1349x1724,im1uo12amutgtaoh526evnvdr5-native-top_left,im1uo12amutgtaoh526evnvdr5,1,4
0,1483128793240,380,150,mouseup,//*[@id='vs0p1c0']/font/font,{},"{""topRight"":403,""topLeft"":231,""bottomRight"":410,""bottomLeft"":244,""middle"":90,""inTarget"":true}",0.2781844802342606,0.23510971786833856,211.0,0.0,-0.02103625319192684,20161230211126,"Fri, 30 Dec 2016 21:11:26 +0100","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x638,1349x1724,im1uo12amutgtaoh526evnvdr5-native-top_left,im1uo12amutgtaoh526evnvdr5,1,4
0,1483128793245,380,150,click,//*[@id='vs0p1c0']/font/font,{},"{""topRight"":403,""topLeft"":231,""bottomRight"":410,""bottomLeft"":244,""middle"":90,""inTarget"":true}",0.2781844802342606,0.23510971786833856,5.0,0.0,0.0,20161230211126,"Fri, 30 Dec 2016 21:11:26 +0100","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x638,1349x1724,im1uo12amutgtaoh526evnvdr5-native-top_left,im1uo12amutgtaoh526evnvdr5,1,4
