cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,xpos_scaled,ypos_scaled,timestamp_diff,speed,acceleration,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1486469942789,349,126,mousemove,//*[@id='tvcap']/div[1]/div/div[1]/h3/a/span,{},"{""topRight"":394,""topLeft"":222,""bottomRight"":540,""bottomLeft"":431,""middle"":195,""inTarget"":true}",0.2554904831625183,0.1903323262839879,1.0,0.0,0.0,20170207131721,"Tue, 07 Feb 2017 13:17:21 +0100","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x662,1349x1963,ejmjliov8o9m46m7i935uqp9f0-dd-top_left,ejmjliov8o9m46m7i935uqp9f0,1,4
0,1486469942954,306,114,mousemove,//*[@id='tvcap']/div[1]/div/div[1]/h3/a/span,{},"{""topRight"":436,""topLeft"":178,""bottomRight"":580,""bottomLeft"":421,""middle"":227,""inTarget"":true}",0.2240117130307467,0.17220543806646527,165.0,0.2705638095218147,0.2705638095218147,20170207131721,"Tue, 07 Feb 2017 13:17:21 +0100","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x662,1349x1963,ejmjliov8o9m46m7i935uqp9f0-dd-top_left,ejmjliov8o9m46m7i935uqp9f0,1,4
0,1486469943495,304,114,mousedown,//*[@id='tvcap']/div[1]/div/div[1]/h3/a/span,{},"{""topRight"":438,""topLeft"":176,""bottomRight"":581,""bottomLeft"":421,""middle"":228,""inTarget"":true}",0.2225475841874085,0.17220543806646527,541.0,0.0036968576709796672,-0.26686695185083503,20170207131721,"Tue, 07 Feb 2017 13:17:21 +0100","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x662,1349x1963,ejmjliov8o9m46m7i935uqp9f0-dd-top_left,ejmjliov8o9m46m7i935uqp9f0,1,4
0,1486469943627,304,114,mouseup,//*[@id='tvcap']/div[1]/div/div[1]/h3/a/span,{},"{""topRight"":438,""topLeft"":176,""bottomRight"":581,""bottomLeft"":421,""middle"":228,""inTarget"":true}",0.2225475841874085,0.17220543806646527,132.0,0.0,-0.0036968576709796672,20170207131721,"Tue, 07 Feb 2017 13:17:21 +0100","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x662,1349x1963,ejmjliov8o9m46m7i935uqp9f0-dd-top_left,ejmjliov8o9m46m7i935uqp9f0,1,4
0,1486469943627,304,114,click,//*[@id='tvcap']/div[1]/div/div[1]/h3/a/span,{},"{""topRight"":438,""topLeft"":176,""bottomRight"":581,""bottomLeft"":421,""middle"":228,""inTarget"":true}",0.2225475841874085,0.17220543806646527,0.0,0.0,0.0,20170207131721,"Tue, 07 Feb 2017 13:17:21 +0100","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x662,1349x1963,ejmjliov8o9m46m7i935uqp9f0-dd-top_left,ejmjliov8o9m46m7i935uqp9f0,1,4
0,1486469943629,0,0,beforeunload,/,{},{},0.0,0.0,2.0,162.3360711610331,162.3360711610331,20170207131721,"Tue, 07 Feb 2017 13:17:21 +0100","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x662,1349x1963,ejmjliov8o9m46m7i935uqp9f0-dd-top_left,ejmjliov8o9m46m7i935uqp9f0,1,4
0,1486469943787,305,114,mousemove,//*[@id='tvcap']/div[1]/div/div[1]/h3/a/span,{},"{""topRight"":437,""topLeft"":177,""bottomRight"":580,""bottomLeft"":421,""middle"":228,""inTarget"":true}",0.2232796486090776,0.17220543806646527,158.0,2.060814308977683,-160.2752568520554,20170207131721,"Tue, 07 Feb 2017 13:17:21 +0100","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x662,1349x1963,ejmjliov8o9m46m7i935uqp9f0-dd-top_left,ejmjliov8o9m46m7i935uqp9f0,1,4
0,1486469943937,730,181,mousemove,//*[@id='tvcap']/div[1]/div/div[2]/div[1],{},"{""topRight"":76,""topLeft"":607,""bottomRight"":315,""bottomLeft"":679,""middle"":318,""inTarget"":true}",0.5344070278184481,0.27341389728096677,150.0,2.868325101673255,0.807510792695572,20170207131721,"Tue, 07 Feb 2017 13:17:21 +0100","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x662,1349x1963,ejmjliov8o9m46m7i935uqp9f0-dd-top_left,ejmjliov8o9m46m7i935uqp9f0,1,4
0,1486469944102,919,209,mousemove,//*[@id='rcnt'],{},"{""topRight"":205,""topLeft"":798,""bottomRight"":337,""bottomLeft"":841,""middle"":493,""inTarget"":false}",0.6727672035139092,0.3157099697885196,165.0,1.1579564660326456,-1.7103686356406096,20170207131721,"Tue, 07 Feb 2017 13:17:21 +0100","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x662,1349x1963,ejmjliov8o9m46m7i935uqp9f0-dd-top_left,ejmjliov8o9m46m7i935uqp9f0,1,4
0,1486469944312,920,210,mousemove,//*[@id='rcnt'],{},"{""topRight"":206,""topLeft"":799,""bottomRight"":337,""bottomLeft"":842,""middle"":493,""inTarget"":false}",0.6734992679355783,0.31722054380664655,210.0,0.006734350297014738,-1.1512221157356308,20170207131721,"Tue, 07 Feb 2017 13:17:21 +0100","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x662,1349x1963,ejmjliov8o9m46m7i935uqp9f0-dd-top_left,ejmjliov8o9m46m7i935uqp9f0,1,4
0,1486469944545,0,0,scroll,/,{},{},0.0,0.0,233.0,4.050056117884491,4.043321767587477,20170207131721,"Tue, 07 Feb 2017 13:17:21 +0100","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x662,1349x1963,ejmjliov8o9m46m7i935uqp9f0-dd-top_left,ejmjliov8o9m46m7i935uqp9f0,1,4
0,1486469944713,0,0,scroll,/,{},{},0.0,0.0,168.0,0.0,-4.050056117884491,20170207131721,"Tue, 07 Feb 2017 13:17:21 +0100","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x662,1349x1963,ejmjliov8o9m46m7i935uqp9f0-dd-top_left,ejmjliov8o9m46m7i935uqp9f0,1,4
0,1486469944777,0,0,unload,/,{},{},0.0,0.0,64.0,0.0,0.0,20170207131721,"Tue, 07 Feb 2017 13:17:21 +0100","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x662,1349x1963,ejmjliov8o9m46m7i935uqp9f0-dd-top_left,ejmjliov8o9m46m7i935uqp9f0,1,4
